,category,company,degree,details,employment_type,experience,industry,location,salary,title,travel
46,Information Technology,KellyMitchell,NA,"
TITLE IS: BIG DATA ENGINEER (not software engineer)•    8 + years of professional experience•    3+ years of experience with Big data technology and analytics•    3+ years of experience in ETL and ELT data modeling•    Experience working with traditional warehouse and correlation into hive warehouse on bigdata technologies•    Experience setting data modeling standards in Hive•    Proficiency in using query languages such as SQL, Hive•    Experience with streaming stacks like Nifi, Spark and PySpark•    Experience working with ELK stack or Solar indexing•    Understanding of data governance, bigdata security like kerberos, ranger•    Knowledge of setting standards around data dictionary and tagging data assets within datalake for business consumption.•    Understanding of Big Data tools (e.g., NoSQL DB, Hadoop, Hbase) and API development consumption.•    Understanding of data preparation and manipulation using Datameer tool•    Knowledge of SOA, IaaS, and Cloud Computing technologies, particularly in the AWS environment•    Experience with Hadoop/Hive, Spark and Scoop highly desirable•    Experience in one or more languages (e.g., Python or Java, Groovy)•    Experience with data visualization tools like Tableau, Power BI
",Contractor,3+ years,Other Great Industries,"Plano, TX 75024",NA,Big Data Engineer,NA
47,Information Technology,Eliassen Group,NA,"
Our client is one of the oldest independent biotech companies in the world, with a commitment to innovation, excellence, and continual improvement of quality of life for people around the globe. They are currently looking for a Big Data Engineer/Data Lake Developer to join their dedicated team. Contract Length: 3-4 Months; on-site in Cambridge, MA Requirements of the Big Data Engineer/Data Lake Developer:  At least 8 years of overall experience, with progressively complex experience in data engineering At least 3 years of experience in big data stack on HDP or similar environments Strong knowledge of large scale data applications Strong knowledge of Hadoop architecture, HDFS commands Experience designing and optimizing analytical jobs and queries against data in the HDFS/Hive environments Strong knowledge in Spark framework Expertise in Java, Scala, Python, Hive, MySQL or NoSQL or similar Experience building data transformation and processing solutions Experience with Bash shell scripts, UNIX utilities & UNIX Commands  Job ID: 305503 About Eliassen Group: Eliassen Group provides strategic talent solutions to drive our clients’ innovation and business results. Leveraging nearly 30 years of success, our expertise in IT staffing, Agile consulting, creative services, managed services, and life sciences enables us to partner with our clients to execute their business strategy and scale effectively. Headquartered in Reading, MA and with offices from coast to coast, Eliassen Group offers local community presence, deep networks, as well as national reach. For more information, visit http://www.eliassen.com. Eliassen Group is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status. Don’t miss out on our referral program! If we hire a candidate that you refer us to then you can be eligible for a $1,000 referral check!
",Contractor,8 years,Employment - Recruiting - Staffing,"Cambridge, MA",NA,"Big Data Engineer/Data Lake Developer - contract (3-4 Months), prefer local candidates",NA
48,Engineering,"ITAC Solutions, LLC",Degree - 4 Year Degree,"
Job Type: Direct-Hire
In this job, here are some of the duties to be performed:  ITAC Solutions is assisting one of the top software companies in Birmingham as they search for a Lead Data Engineer to manage a team of developers who work on enterprise level data composition workflow projects. In this role, you will lead data migration projects switching from legacy programs to new data workflow systems. You will also work closely with Project Management teams and Client Services teams on resource planning and estimation costs. Currently, the team is responsible for nearly 300 client software programs and routinely troubleshoot and change the specifications to fit client needs. They are looking for a strong self-starter, leader, and problem solver. This position reports to the Director of Information Technology. If this is you, please apply today!
Education: Bachelor's Degree
(Preferred)
To be considered for this job, candidates may be required to have the following skills and experience: 
Proven leadership experience in leading other developers
Exposure to customer data and automated composition programs
Ability to evaluate and reverse-engineer various customer data formats/programs
Must be strong with SQL databases and scripting languages
Strong experience with XML required
Experience with FoxPro, Access, Excel, and Perl preferred
Strong documentation and tracking skills are required.
Experience in interfacing with customers/clients
Ability to manage and prioritize the daily work effectively
Exposure to bank or credit union data formats within a mainframe / AS400 data environment is a strong plus

Company Overview: We’re in the business of connecting professionals with employment/career opportunities
in fields such as accounting and finance, technology, engineering, office administration, marketing, sales and just about any other position from the front desk to the corner office.
Whether your need is for temporary or contract employment or for full-time employment, our goal is to help you make the right connection. Think this posting is a perfect match for your
experience, skills, and qualifications? Apply below! If this job isn’t for you but sounds like a great opportunity for someone you know, please share with a friend.

",Full-Time,NA,"Accounting - Finance, Internet - ECommerce","Birmingham, AL",NA,Lead Data Engineer,NA
49,Information Technology,Strategic Staffing Solutions,NA,"
JobID: 136378Strategic Staffing Solutions ""S3"" is searching for a Data EngineerWe are recruiting for one of the Nation’s TOP Energy Company’s and YOU could be their next hire!Job Title: Data Engineer (Spark) 136376Duration: 12 month contract (Intention to Extend)Type: W2 ***NO C2C*** USC – Green Card – EAD ONLYLocation: Charlotte NCWe are looking for an experienced and dynamic Spark and Java engineer to join a fast growing analytics team. You will be primarily working with big-volume data leveraging the newest and cutting edge Big Data technologies available on the market. If you are a sharp, innovative and talented engineer wanting to fully utilize your Big Data skills, keep learning and growing with your career, be engaged and enabled with various exciting Big Data projects, this is the right opportunity for you.More specifically, responsibilities include:- Translating complex functional and technical requirements into detailed architecture, design, and high performing software.- Leading Big Data analytical solutions leveraging transformational technologies.- Driving user ideation analysis and elaboration, design and development of software applications, testing, and building automation tools.- Building next-generation Big Data analytics framework developed on a group of core technologies.- Coding, testing, and documenting new or modified data systems to create robust and scalable applications for data analytics.- Ensuring all automated processes preserve data by managing the alignment of data availability and integration processes.- Converting code from applications in R, Python or other languages into Spark applications.Required Qualifications• Expert on Java and Python programming• 2+ years of Hands-on experience in PySpark/Spark handling big data within an enterprise big data platform• 3+ years of Hands-on experience in Java/Spring boot building scalable, high performing and robust Java applications• Fundamental understanding of RDBMS and extensive experience with ETL toolsDesired Qualifications• Advanced degree in computer science or engineering• Experienced with Cassandra and Kafka• Experienced with other big data technologies: Hadoop, NIFI, Hive, HBase, Beeline, Sqoop, YARN• Experienced with web technologies: React, Angular, Vue• Extensive experience in large scale system implementation and project management.• Experience with SAP HANA definitely a plus *** WE OFFER A REFERRAL BONUS ***If you are not currently on the market, and you know someone who would be a great fit for this position please let me know and I would be happy to put them in touch with one of our Senior Recruiters.
",Contractor,2+ years,Other Great Industries,"400 South Tryon StreetCharlotte, NC 28202",NA,Data Engineer (Spark) 136376,NA
50,Information Technology,Kelly IT Resources,Degree - 4 Year Degree,"
*** MUST BE ABLE TO WORK ON AN EMPLOYEE / SALARY BASIS  *** MUST BE ABLE TO WORK ON-SITE ***Nissan is expanding and currently seeks a BIG DATA ENGINEER   HADOOPFor DIRECT HIRE!!In addition to a competitive SALARY - BONUS & COMPANY VEHICLE, this position offers full employee benefits!!  Leverage your BIG DATA – DATA WAREHOUSE and ETL skills to take your career at NISSAN to the  ""Next Level""  for 2018 and beyond!    Nissan in Franklin, Tennessee seeks the following:Title:    Big Data Engineer Requirements:
 Recommend, develop & support Big Data and analytical solutions
 Leverage Alliance standard technologies & plan/contribute to usage of any emerging technologies
 Translate complex functional and technical requirements into detailed architecture, design, and high performing software solutions
 Work on multiple projects concurrently, performing user story analysis, detailed design and development of software applications in the Big Data Environment and integrated systems.
 Code, test, and implement data & analytics solutions in alignment with the project schedule(s).Create data flow diagrams and other living documents to support the data solutions, while also working with other developers to ensure consistency.
 Expand Nissan’s data product catalog in Big Data Environment and expand the data platform capabilities to solve new data problems and challenges
 Perform logical & physical database design for Big Data solutions, construct appropriate data flow, and follow Nissan standards
 Ensure effective automated processes, high data availability, and operationalization of all products
 Create and maintain the relevant enterprise data catalog components/metadata, including the initial data intake process for BDE tenants
 Recommend and advise on all Big Data components, roadmap, and emerging opportunities
 Contribute to standards development & data governance

 Minimum:
 Strong knowledge of data management concepts of data warehousing, ETL, data integration, etc.
 Experience with agile/scrum or other rapid application development methods.
 Demonstrable experience with object-oriented design, coding and testing patterns as well as experience in engineering (commercial or open source) software platforms and large-scale data infrastructures.
 Strong experience developing & implementing software & solutions in the enterprise Linux or Unix environment
 Strong understanding with various enterprise security solutions such as LDAP and/or Kerberos
 Network configuration, devices, protocols, speeds and optimizations
 Java ecosystem and enterprise offerings
 Ability to understand big data use-cases, and recommend standard design patterns commonly used in Hadoop-based deployments.
 Bachelor's degree in computer science, computer engineering, other technical discipline, or equivalent work experience.
 5-10 years of professional IS/IT experience overall
 3-5 years of large-scale software development and integration via data engineering, data science, or software engineering with a concentration on Big Data.
 Direct, hands-on design, development, deployment & support of software solutions with a recent emphasis on Hadoop solutions.
 Hortonworks HDP Certified Developer credential
 Experience designing data queries against data in the HDFS environment (Hive & HBase)
 Seasoned developer using different programming languages (ex. Java) and scripting tools such as bash shell scripts, Python/PySpark, and/or Perl
 Experience with R
 Significant previous work writing to network-based APIs, preferably REST/JSON or XML/SOAP
 Solid background in database design, modeling, and data integration on a variety of relational databases (DB2, Oracle, SQLServer, Postgres, etc.) and NoSQL databases.
 Advanced knowledge & experience with all aspects of Hadoop ecosystem (Pig, Hive, Oozie, Kafka, Hue, Spark, Zeppelin, Atlas, Solr, LLAP, etc.)Messaging technologies (MQ, ActiveMQ, etc.)Nifi preferable.

Educational Requirements: 
 Bachelor’s degree in Computer Science, Decision Information Systems, MIS, or equivalent experience

 We REWARD inspiration and motivation, the benefits of working for Nissan include but are not limited to: 
 Onsite Fitness center
 Onsite Starbucks
 Onsite Dry Cleaner and shoe repair
 Car Allowance on Nissan/Infiniti vehicles
 Vehicle lease/purchase discount program for employee’s and their families
 Onsite Medical Care representative
 Full benefits, medical, dental, prescription, optical, 401k (up to 3% match), company annual retirement program and much more
 Opportunity for growth within the organization


 SALARY: Open (based upon experience and qualifications)
 At this time we are not in the position to offer any type of sponsorships or VISA transfers for this position. 

 Important information: This position is recruited for by a remote Kelly office, not your local Kelly branch.  To be considered for this position, you must apply now to submit your resumes.  If you have questions about the position, you may contact the recruiter recruiting for this position by email. EMAIL:  [Click Here to Email Your Resumé]
Why Kelly®?
With Kelly, you’ll have direct connections to leading IT organizations in the best companies around
the globe—offering you the chance to work on some of today’s most intriguing, innovative and high-
visibility projects. In a field where change is the only constant, our connections and opportunities
will help you take your career exactly where you want to go. We work with 95 of the Fortune 100™
companies, and more than 3,000 IT hiring managers turn to us each year to access the best talent:
people like you. 
Last year we found 8,000 opportunities for IT professionals. Let us help advance your career
today.
About
Kelly Services®
As a workforce advocate for over 70 years, we are proud to directly employ nearly 500,000 people around the world and have a role in connecting thousands more with work through our global network of talent suppliers and partners. Revenue in 2017 was $5.4 billion. Visit kellyservices.com and connect with us on Facebook, LinkedIn and Twitter. 
Kelly Services is an equal opportunity employer including, but not limited to, Minorities, Females,
Individuals with Disabilities, Protected Veterans, Sexual Orientation, Gender Identity and is
committed to employing a diverse workforce. Equal Employment Opportunity
is The Law.
",Full-Time,3-5 years,Other Great Industries,"Franklin, TN 37067",NA,BIG DATA ENGINEER HADOOP,Travel - Negligible
51,Engineering,Advantage Resourcing,NA,"
Job Title:  Big Data Engineer - North Brunswick Township, NJ Job Description:  A Solution engineering team at our Fortune 100 Financial Services client is leveraging big data technologies and cutting edge innovations in solving business critical problems. We work with business and technology teams and provide solutions with our vast data and processing power in the data lake.  This position is for a senior engineer with solid experiences in big data related technologies. The new team member will focus on helping other teams in the company use the data lake and also work on enhancing the data lake.   The position can be located in your choice of either North Brunswick or Manhattan.  This is initially a 12 month contract role and has potential to extend to 24 months.  A successful candidate for this role will have a service-oriented mentality and possess a strong sense of ownership of the problems/requests assigned.  The role will focus on evaluating technology solutions; building up and enhance the platform; offering solutions and supports to our business users.   The expertise we are looking for includes:   Deep understanding of Big data and Hadoop architecture Strong experience in Hadoop and its related technologies like Spark and Hive Hands on experience in Java, and Python. Experience in designing and developing technical solutions with big data technologies. Proven track record of strong verbal/written communication and presentation skills, abilities to articulate technical solutions to both technical and business audiences. Excellent planning, project management, leadership and time management skills Abilities to work independently. The qualified candidate should have strong technical skills andextensive experience in Hadoop, MapR, and design andarchitecture experience. It is a senior position so that thecandidate can work independently and is able to direct junior oroffshore developers.   This is a W2 position with Advantage Resourcing.  Will not accept resumes from recruiters or agencies.  We offer benefits for purchase that include: Medical, Dental, and Vision Insurance as well as an excellent 401k plan.  Advantage Reference # 316037 Additional Details:   Job ID: 316037 Dept ID: 10600 Location: North Brunswick Township, NJ United States of America Industry: Online / Full App Job Type: Temp Position Folder Group ID 258  Posted Date:4/16/2018 Domain:arna
",Contractor,NA,Employment - Recruiting - Staffing,"North Brunswick Township, NJ",NA,Big Data Engineer,NA
52,Information Technology,FRG Technology Consulting,Degree - 4 Year Degree,"
Principal Big Data Engineer - NYC - $230k  One of FRG's top startups in NYC that has a focus on Big Data is looking to hire a Principal Data Engineer. This company has rapid growth potential and is looking to double in size by the end of the year. Principal Big Data Engineer - NYC - $180k  Required Experience & Qualifications:
Hands on experience coding with Scala
Hands on experience coding with Python
Hands on experience coding with R
Experience with TensorFlow is beneficial
Experience working with the AWS Big Data Ecosystem
Specifically: S3, Redshift, EMR, Dynamo DB, Kinesis, ML, Glue, Athena
Experience with Machine Leaning
Experience working within the Data Science Industry is highly preferred
 Benefits & Bonus
Competitive base and bonus
Full medical/health insurance
Opportunity to work with the newest technology in the industry
Remote capabilities
Free lunches everyday
Metro pass
Unlimited PTO
  If you or someone you know is interested in this position, please send your resume directly to [Click Here to Email Your Resumé] or call 212-731-8282. My client is looking to start the interview process as soon as possible.  FRG Consulting is a leader in Niche IT Recruitment with a focus on cloud technologies including Azure & AWS, as well as Big Data, Data Science and BI. We deal with both Microsoft Partners, AWS partners & End Users throughout North America. We have open positions and relationships with some of the top partners and end users throughout the US and offer some excellent opportunities in the BI, Big data space.  I understand the need for discretion and would welcome the opportunity to speak to any Big Data and cloud analytics candidates that are considering a new career or job either now or in the future. Confidentiality is of the upmost importance. For more information on available BI jobs, as well as the Business Intelligence, Big data and cloud market, I can be contacted at 212-731-8282. Please see www.frgconsulting.com for more information.   Big Data / Data Science / Hadoop / Microsoft Business Intelligence / BI / Business Intelligence / SSRS / SSAS / SSIS / SQL / T-SQL / MDX / Azure / Cloud / AWS / Data Warehouse / ETL / Power BI / Architect / Big Data / Hadoop / Scala / Python / Apache / Hive / Spark / MS Azure / Amazon Web Services / AWS / EMR / RDS/ Redshift / S3 / EC2 / Lambda / Glue / Data Pipeline / Kafka / Power BI / Data Lake / Data Lake Analytics / Azure IoT Hubs / BLOB Storage / HDInsight / Data Factory / Machine Learning / SQL Data Warehouse / Steam Analytics / Ruby / DynamoDB / Kinesis/ IotT / TensorFlow

Big Data / Data Science / Hadoop / Microsoft Business Intelligence / BI / Business Intelligence / SSRS / SSAS / SSIS / SQL / T-SQL / MDX / Azure / Cloud / AWS / Data Warehouse / ETL / Power BI / Architect / Big Data / Hadoop / Scala / Python / Apache / Hive / Spark / MS Azure / Amazon Web Services / AWS / EMR / RDS/ Redshift / S3 / EC2 / Lambda / Glue / Data Pipeline / Kafka / Power BI / Data Lake / Data Lake Analytics / Azure IoT Hubs / BLOB Storage / HDInsight / Data Factory / Machine Learning / SQL Data Warehouse / Steam Analytics / Ruby / DynamoDB / Kinesis/ IotT / TensorFlow
",Full-Time,NA,Computer Software,"New York, NY","$0.00 - $230,000.00 /Year",Principal Big Data Engineer - NYC - $230k,NA
53,Information Technology,NA,NA,"

Title:  Sr. Data Engineer


Mandatory skills: 





Informatica, PowerCenter, ETL  
PL/SQL, SQL, NoSQL, Oracle


Job Description:




The individual resource will perform the following activities:



Design, develop and implement ETL transformations using Informatica power center and related products. 
Develop ETL related scripts, database procedures and other services as needed for implementing the best practices of ETL implementation. Provide SME (subject matter expert) in ETL technology implementation. 
Design coded database objects, including stored procedures, Oracle packages, functions, views, and PL/SQL scripts used for data migration, fixes, transformations, and test data generation.
Create, review, and deliver release documentation, reports, procedures, configuration documents and other required artifacts for updates to extraction, transformation, and load packages in order to: populate databases from different sources; integrate, consolidate and cleanse data; and, structure data for use in analytics applications.
Promptly provide written status reports as requested by Bank on activities to achieve successful updates to Bank’s databases, data engineering platforms, and data integration platforms according to the applicable schedule. 
As requested, perform problem diagnosis, identification and resolution for complex databases, data engineering platforms, and data integration platforms developed in Oracle, Informatica, and scripting language. Provide reports to Bank on activities to address problems. 
Develop, test, deploy and document code based on the Bank’s design specifications. Implement schema changes and maintain data architecture standards across databases. 
Prepare, test and maintain database release code to ensure optimized performance of databases, data engineering platforms, and data integration platforms throughout the software development life cycle.
Participate in peer code reviews.
Provide training in a timely manner to Bank staff on data engineering activities and technical and business requirements associated with updates to Bank’s applications.



Qualifications: 



Bachelor's degree with major or specialized courses in Information Technology or commensurate experience. 
3+ years’ related experience in performing listed activities.
Experience with Informatica PowerCenter.
Experience designing and delivering cross functional custom reporting solutions. 
Experience with relational SQL and NoSQL databases, and Oracle.
Demonstrated ability to perform self-directed work while supporting multiple teams, systems and products.
Demonstrated ability to communicate effectively.
Availability to travel in connection with providing services.








Mandatory skills: 


Informatica, PowerCenter, ETL  
PL/SQL, SQL, NoSQL, Oracle




 VIVA USA is an equal opportunity employer and is committed to maintaining a professional working environment that is free from discrimination and unlawful harassment. The Management, contractors, and staff of VIVA USA shall respect others without regard to race, sex, religion, age, color, creed, national or ethnic origin, physical, mental or sensory disability, marital status, sexual orientation, or status as a Vietnam-era, recently separated veteran, Active war time or campaign badge veteran, Armed forces service medal veteran, or disabled veteran. Please contact us at [Click Here to Email Your Resumé] for any complaints, comments and suggestions.


Please send your resumes to ""staffing10@viva-it.com"" and one of our recruiter will get in touch with you.


Contact Details:


Recruiter name: Binodh M.T,Phone (408) -709-3343 ,Email: [Click Here to Email Your Resumé]



VIVA USA INC.
3601 Algonquin Road, Suite 425
Rolling Meadows, IL 60008
[Click Here to Email Your Resumé] | www.viva-it.com
",Contractor,3+ years,Accounting - Finance,"St. Louis, MO",NA,Sr. Data Engineer,NA
54,Information Technology,SNI Technology,NA,"
6 Month Contract --- NO Corp to CorpWe have a client in Hartford that is looking for a very strong Data Engineer to work on a project with them for the next 6 months. Role:The Analytic Data Engineer architects and engineers solutions associated with analytic data for the organization (Advanced Analytics & Reporting) and, working closely with the IT teams, assists with the design, build, and upkeep for these solutions. This includes creating pathways for analysts to access operational, derived, and external data sets. The incumbent is responsible for the operation of Data Platforms as they are associated with analytic data discovery.Qualifications and Skills
A strong understanding of enterprise data design and architecture with significant experience using SQL on traditional databases (e.g. Oracle, MS SQL Server, PostgreSQL)
Demonstrated ability to build processes that support data transformation, data structures, metadata, dependency and workload management. This is usually paired with experience using an ETL tool (Extract, Transform and Load)
Experience working with large data sets
Knowledge of at least one or more enterprise languages (C/C++/C#/Java) and scripting languages (Python, Ruby, Perl)
Experience with data visualization tools (e.g. Tableau, PowerBi)
Expertise working with one or more mortgage analytics providers (1010Data, Trepp, CoStar, Xceligent, Intex, YieldBook, Barclay's Point, etc)
Strong knowledge about data modeling, data access, and data storage techniques
Experience of building high level data pipelines.
Experience with Agile development
High level of expertise with cloud platforms - Microsoft Azure ideally.
Experience with newer data warehouses (e.g. Amazon Redshift, Azure Data lakes) a plus
Experience working with high volume, heterogeneous data using distributed systems such as Hadoop, BigTable, and Cassandra a plus
Familiarity architecting, building, and operating large-scale batch and real-time data pipelines with data processing frameworks like Scalding, Scio, Storm, Spark and Dataflow a plus
Bachelor's degree in Computer Science or in a similar field.

",Contractor,NA,"Computer Hardware, Computer Software","Hartford, CT",NA,Contract Data Engineer (No C2C),NA
55,Information Technology,AIC (part of ACS Group),NA,"
Data Engineer

Job Summary:
 
Data Engineer (DE) will be responsible for enhancing and maintaining data integration / ETL pipelines and data warehouse platform. The DE will also be responsible for assisting in the development, maintenance, and support of other data engineering projects as required, covering operational systems and data warehouses / business intelligence.
 
Responsibilities:
 
·      Hands-on design and development work to migrate and enhance our existing ETL pipelines as we transition to our growing cloud based data integration environment.
·      Create, enhance, and maintain existing data integrations/ETL pipelines in Python, Pentaho PDI, and some Ruby and Bash. (Back ends on Snowflake, Redshift, PostgreSQL. Technical stack might evolve over time.)
·      Document parts of the current and future processing framework.
·      Work closely with other groups to satisfy data requirements. This includes collaborating with Business Intelligence, Finance, Accounting, Talent, Contracts, BD, Content Ops, Biz Ops, Distribution, et al.
·      Help design and develop systems to evolve and migrate operational, data warehouse, and BI infrastructure.
·      Participate in development/system/database operations as needed (devops, sysops, and DBA work).

Requirements:

·      ETL development w/ multiple sources and preferably API experience with social media (ideal), healthcare, etc (3+ years).
·      Python development and Bash scripting (2+ years).
·      SQL on 1 or 2 DBMS, e.g. PostgreSQL, MySQL, Redshift, Snowflake, or other mainstream DBMS (3+ years).
·      Some work with a GUI Data Integration / ETL tool such as 1 of the following: Pentaho PDI aka Kettle, Talend, SSIS, DataStage, Informatica, Ab Initio, ODI, etc (1½ + years).
·      Data and System Design (2+ years), preferably w/ some tool experience, e.g. Visio, ER-Studio, ERwin, TDM, etc.
 
Additional Skills -- Strong Plus for 2 or more of the following:
 
·      Big Data related experience, e.g. Redshift, Vertica, Presto, Spark SQL, Kafka, Kinesis, Hadoop, AWS Lambda, Glue.
·      PostgreSQL on Linux experience as back-end developer and some DBA skill.
·      Cloud experience, ideally AWS -- or alternate, e.g. Azure or Google Cloud Compute.
·      Social Media and Business platform API development experience with Google/YouTube, Facebook, Twitter, Instagram, Pinterest, Go90, Salesforce, SAP, etc.
·      Tableau or MicroStrategy for BI/Analytics/Visualization. Metadata admin experience also useful.
·      SCM, DevOps, and some SysOps experience, e.g. Git, Docker, Ansible, AirFlow, basic Linux admin (with DBA focus), Storage admin (e.g. zfs filesystems, etc).
·      Background in other sw development languages, e.g. Ruby, Java, JavaScript, Scala.
·      Experience w/ gaming, entertainment, and Internet monetization business models.

",Contract to Hire,Experience - At least 3 year(s),Computer Software,"Burbank, CA",NA,Data Engineer,Travel - None
56,Information Technology,"Amzur Technologies, Inc",NA,"

 
Title: Big data Engineer
Location: MN-MINNETONKA
Duration: long term
 
I have highlighted the key skills the candidate should have strong experience.  This is an engineering role, so the candidates should have java development background and willing to learn new skills as the job demands (for ex: if someone good in Spark app development with Java, should be able to pick up Scala, should be able to pick up scripting – Unix scripting, Python).
 
Description:
•         All phases of software engineering including requirements analysis, application design and code development and testing
•         Designing and implementing product features in collaboration with business and IT stakeholders
•         Designing reusable frameworks, libraries and Java components
•         Working very closely with Architecture group and driving technical solutions
•         Lead technology decisions, drive product implementation and delivery
•         Troubleshooting production support issues post-deployment and come up with solutions as required

Required Qualifications:
•         9+ years software engineering
•         Bachelor's degree or higher 
•         5+ years of experience in hands-on development of Java, high volume database applications, SQL  
•         3+ years of experience with complex shell scripting using Unix & Python, and implemented in CI/CD pipeline 
•         2+ years experience in Security tokenization, encryption projects 
•         3+ years of experience in developing distributed computing systems applications using Hadoop, Hbase, Hive, Java / Spark, Scala, Kafka, and / or No-SQL applications
•         1+ years building and deploying micro-services application 
•         1+ years of experience in building test automation scripts 

Preferred Qualifications:
•         Experience with Protegrity solution. 
•         Delivery Pipeline Jenkins, Containerization, CI/CD. 
•         Experience troubleshooting performance issues 
•         Experience with multiple file structures and programming languages 
•         Thorough understanding of technological infrastructure and how it relates to projects 
•         Experience with MS Office (Visio, Outlook, Excel and Word) 
•         Healthcare domain background 

•         Knowledge with HIE formats 837 i&p, HL7/ADT


Preferred Qualifications:
•         Experience with Protegrity solution. 
•         Delivery Pipeline Jenkins, Containerization, CI/CD. 
•         Experience troubleshooting performance issues 
•         Experience with multiple file structures and programming languages 
•         Thorough understanding of technological infrastructure and how it relates to projects 
•         Experience with MS Office (Visio, Outlook, Excel and Word) 
•         Healthcare domain background 

•         Knowledge with HIE formats 837 i&p, HL7/ADT
Thanks and regards
mani
[Click Here to Email Your Resumé]
",Contractor,Experience - 9 to 11 years,Healthcare - Health Services,"Minnetonka, MN",NA,Big data Engineer,NA
57,Information Technology,Strategic Staffing Solutions,NA,"
JobID: 135753STRATEGIC STAFFING SOLUTIONS (S3) HAS A CAREER CHANGING POSITION FOR YOU! Strategic Staffing Solutions is currently searching for a Data Engineer / Database Developer in Houston, TX!Location of work:  Houston, TXDuration: 11 monthsRate:  up to $64.50/hr DOE – W2 ONLYThis position is not eligible for visa sponsorship.MANDATORY SKILLSExperience in data architecture 5+ Experience in the following:
 Experience in data modeling Creating and implementing relational and dimensional data models Experience with analytics solution architecture and analytics solutions development Experience with creating and implementing data designs Experience with data integration between systems – ETL strategies, SSIS, Dell Boomi Experience with traditional BI and/or big data ecosystems Experience working within Software Development Lifecycle is required - working with Agile methods is a plus Proficiency with Microsoft SQL Server, SQL and SQL Scripting, T-SQL, SQL Server Management Studio, SSIS, TFS (Team Foundation Server) Knowledge of data warehousing philosophies (Kimball/Inmon) to execute data management strategy Strong understanding of relational and dimensional modeling Understanding of SQL Server performance and ability to design to minimize performance issues and investigate and resolve Understanding of Data Governance and Data Quality and the application of these concepts to Data Architecture Education: Bachelor’s Degree in Computer Science, Computer Information Systems or equivalent
For additional information, please email updated resume & salary requirements to [Click Here to Email Your Resumé]About us:Strategic Staffing Solutions (S3) is an international, woman-owned, $260 million IT and business services corporation based in Detroit.  With a composite average annual growth rate of 21%, S3 is fiscally sound and debt free.  It is ranked 16th among the largest staffing firms in the US by Staffing Industry Report and is one of five companies nationally certified as a Charter Partner with Staffing Industry Analysts.  S3 is also ranked as the sixth largest diversity staffing firm in the US by Staffing Industry Analysts.  S3 provides IT consulting, customized project solutions, vendor management programs and an executive search service to financial institutions, insurance, energy companies, oil/gas, telecommunications, government agencies and retail and health care industries worldwide. It has more than 2,700 consultants and 31 offices in the U.S. and Europe.
",Contractor,NA,Other Great Industries,"1400 Smith StreetHouston, TX 77002",NA,Data Engineer / Database Developer (135753),NA
58,Information Technology,Solomon Page,NA,"
Be a key player. Play a major role in helping the company expand to international equities.Design and implement proprietary quantitative investment systems. Research, design, code, test and deploy projects while working in a fast-paced environment. Work closely with quantitative research and portfolio management professionals to implement new ideas. Responsibilities:
Implement, enhance, and manage quantitative models
Design and improve proprietary data repository and financial data platforms
Automate and support the ETL processes from various market data vendors
Develop and manage reporting and performance analytics platforms
Qualifications:
PhD in Computer Science, Engineering, Statistics, or related discipline with excellent academic credentials
Strong knowledge of financial equity data, with experience in Bloomberg, Thomson Reuters, Compustat, and/or CapIQ data
Broad knowledge of database concepts with proficiency in SQL and stored procedures
2+ years of solid coding experience in Python and/or C++
Experience in processing large and complex datasets
An advanced knowledge of math and statistics
Join a 30 year old hedge fund with $10B AUM that focuses exclusively on managing equity portfolios for institutional clients. Good work/life balance, low attrition, security/stability and a family environment.
",Full-Time,2+ years,Banking - Financial Services,"Florham Park, NJ",NA,Quantitative Data Engineer,NA
